Customer_name,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Target
Yh0Ka2Tq2Zi3Rk1K,3763,4280.55,Bill Payment,5,Desktop,chennai,3,89,6,Credit Card,0
Du4Fn2Jy1Nm5Ru0A,1752,1573.07,Online Purchase,2,Mobile,bangalore,1,111,5,Credit Card,0
Iv6Dd2Yz0Gr0Yq6D,2016,3058.72,POS Payment,15,Desktop,delhi,2,33,3,UPI,0
Wz4Sr5Xr6Tv0Xp9F,1114,4676.92,Bill Payment,3,,hydrabad,2,16,14,Debit Card,0
Ft3Pk4Vc4Gv1Qy2D,3769,1303.53,Bill Payment,1,Desktop,pune,1,93,11,Invalid Method,0
Wc6Dv3Jl1Ev7Rp8B,2245,661.17,Bill Payment,14,Tablet,,3,81,13,Credit Card,0
Wl6Vf9Jg4Xm5Zc7Q,4980,488.76,Bill Payment,10,Mobile,bangalore,0,66,9,UPI,1
Oj5Wv4Lp2Co3Dv1K,3229,2204.64,Bill Payment,3,Desktop,kolkata,0,61,2,Credit Card,0
Yl9Fg4Ss2Lj3Kc9T,3818,525.91,POS Payment,12,Mobile,bangalore,4,30,13,Credit Card,0
Ta3Bi1Nn0Tk3Ha3M,1468,2271.77,Online Purchase,6,Tablet,kolkata,2,93,1,Debit Card,0
Wx8Op9Cn8Gg8Hl1C,1425,4314.27,Bill Payment,15,Mobile,Ahmedabad,0,40,6,Net Banking,0
Ag4Hc4Tt8So8Hk8A,2575,3888.53,Bill Payment,9,Tablet,Ahmedabad,2,70,9,,0
Pz9Vt2Qf7Yk0Dl8F,2865,2910.6,Bill Payment,16,Desktop,kolkata,4,66,14,Debit Card,0
Zh4Xg7Yj4Xn5Nk9B,1833,4252.86,Online Purchase,8,Tablet,hydrabad,1,80,14,Net Banking,0
Vl0Fm1Xv1In4Cb2A,4131,505.85,ATM Withdrawal,2,Mobile,Ahmedabad,4,9,5,Invalid Method,0
Rw2Yl7Vr6Ws0Ic1T,3028,3049.04,Online Purchase,,Tablet,pune,2,41,9,Debit Card,0
Pr5Dw0Nf1Zh9Vp9O,3532,582.63,Bill Payment,15,Mobile,pune,2,36,12,Debit Card,0
Uu1Lx1Ty6Uw6Sa7Q,1010,2413.29,Online Purchase,6,Mobile,chennai,4,64,6,Net Banking,0
By7Vu4Iu2Rx0Qb5P,4703,2319.99,Bank Transfer,15,Mobile,Ahmedabad,0,11,7,UPI,0
Id5Yr3Hi0Hu3Zw9Z,2408,1329.45,ATM Withdrawal,21,Tablet,mumbai,4,5,2,Debit Card,0
Pv3Ny1Pz2Sm2Es7P,4481,4150.12,POS Payment,,Tablet,bangalore,3,2,2,Debit Card,0
Sd8Xx7Kn5Hj4Pm6H,3089,1145,Bank Transfer,20,Mobile,bangalore,2,103,12,Debit Card,1
Cm0Tz1Ek9Sv8Rq3F,2725,2761.71,Bill Payment,15,Mobile,Ahmedabad,4,44,8,Net Banking,0
Wl3Rq5Yk7Qs4Bl7J,3170,2413.9,POS Payment,23,Mobile,Ahmedabad,3,88,10,Net Banking,0
Ri3Uh4Lv4Ye9My3D,3748,2161.1,POS Payment,18,Desktop,kolkata,4,60,3,,0
Ov6Qm0Fu9Ry3Ez7S,3299,172.54,ATM Withdrawal,12,Mobile,hydrabad,2,92,6,Credit Card,0
Nv6Vi4Da0Wx9Bu7B,1972,3485.19,Online Purchase,9,Tablet,,4,38,12,Net Banking,0
Pz6Zt4Ba1Tx7Vo3Q,1603,68.36,Online Purchase,22,Mobile,chennai,2,29,5,UPI,0
Ul8Ct7Fh9Ft4Sg4Y,4555,4103.63,Online Purchase,3,,Ahmedabad,4,72,5,,0
Lt9Dx2Bt5Km8Xf0Z,1212,1335.64,Online Purchase,5,Desktop,pune,4,47,8,Credit Card,0
On8Fi5Dx5Ff2Sp5T,4901,604.43,Bank Transfer,6,Mobile,chennai,2,63,12,Net Banking,0
Ff3Gy1Cv9Ex8Vt0L,4785,2088.12,Bill Payment,0,Desktop,Ahmedabad,2,68,5,Credit Card,0
Ge8Fk7Md8Vb5Pl1Y,3315,2799.01,POS Payment,5,Tablet,pune,0,68,12,UPI,0
Oo6Sx9Vh2Tn4Yj5I,4053,1555.26,Bill Payment,4,Mobile,hydrabad,1,79,6,UPI,0
Lr1Le2Of1Vd1Jz7K,4738,613.31,Bill Payment,9,Tablet,,4,92,2,Net Banking,0
Si6Qm9Qf8As9Mj9T,3754,96.54,ATM Withdrawal,17,Tablet,kolkata,4,108,4,Credit Card,1
Gd7Am8Sz9Sv6Lh7L,1539,3520.55,ATM Withdrawal,13,,hydrabad,3,21,10,Invalid Method,0
Uh4Pe4Ny6Op5Ly6T,1705,4432.75,ATM Withdrawal,13,Mobile,chennai,1,75,10,Net Banking,0
Sw1Hf6Jr8Si2Ak9H,4995,507.1,ATM Withdrawal,9,Desktop,hydrabad,1,97,2,UPI,0
Hc3Vm8Jy5Pm4Sg3L,4058,1157.02,Online Purchase,9,Tablet,chennai,0,104,10,Debit Card,0
Ke6Mz0Ps5Wv7Fp3I,2758,106.04,POS Payment,15,,pune,1,30,5,Credit Card,0
Vx0Bx9Ow4If9Hg2P,3666,4425.91,Online Purchase,14,Desktop,delhi,2,59,2,UPI,0
He8De2Ge1Fq6Kd7L,2684,2226.47,Bill Payment,10,Mobile,kolkata,4,2,2,UPI,0
Gt7Ba9Nu1Ui8Lq1C,2158,,Online Purchase,,,Ahmedabad,2,84,9,Credit Card,0
Hr3Zy7Ds0Ow4Yx3R,1497,2343.16,POS Payment,7,Tablet,kolkata,0,4,8,Debit Card,0
Lz7Bq8Js9Bb4Gr3T,4068,4311.6,POS Payment,22,Tablet,pune,2,66,7,UPI,0
Qp2Ll3Vv7Go1Ek5C,4678,,Bill Payment,18,Tablet,chennai,4,50,2,Debit Card,0
Nm7Wh6Is5Ie9Gn6P,1781,1679.08,Bank Transfer,15,Desktop,hydrabad,0,119,4,Debit Card,0
Qo2Nn5Kd1Sd8Jn2T,2909,3205.35,Bill Payment,6,Mobile,chennai,1,17,7,UPI,0
Nz9Cn1Wb7Ha5Qd3V,1125,3333.77,Bill Payment,5,Mobile,delhi,3,28,1,Debit Card,0
Og7Pz6Ys2Yb7Ox2O,4430,111.94,Online Purchase,22,Desktop,Ahmedabad,4,35,14,Credit Card,0
Sx7Kl7Xg8Xm6Rg3Z,2526,2193.95,ATM Withdrawal,9,Mobile,mumbai,0,5,11,Debit Card,0
Iz4Jl5Dq7Rk0Jm2E,1840,4277.36,Bank Transfer,22,Mobile,kolkata,3,26,10,,1
Dl6Vq9Wv6Pe8Ma0H,1982,4731.69,ATM Withdrawal,10,Mobile,chennai,4,42,10,Debit Card,0
Os4Ld1Fw2Zz6Wt1F,2341,4496.61,Bill Payment,5,Desktop,kolkata,1,93,1,UPI,0
Xy4Wx0Qh5Dw1Iz8R,1011,,Bank Transfer,,Desktop,,3,94,10,Debit Card,0
Xi5Uv0Gf0Uu4Id7Q,2500,3266.94,Online Purchase,1,Desktop,bangalore,3,83,8,,0
Dp1Ef6Ah1Xk8Zy5H,2317,1167.83,Bill Payment,10,Tablet,delhi,0,13,11,Debit Card,0
Ny1Fu0Qq8Ms4Vk8U,2463,2879.03,Bill Payment,15,Desktop,hydrabad,4,98,4,UPI,0
Zq6Hv8Ce9Gc8Ys1B,2830,2108.61,POS Payment,3,Mobile,Ahmedabad,1,113,4,Credit Card,0
Ae2Ru2Ne2By4Go2Z,4925,1296.97,Online Purchase,17,Mobile,Ahmedabad,0,58,1,Net Banking,0
Xi1Id3Td3Cb5Hh5S,1515,3865.07,Online Purchase,20,Mobile,delhi,3,50,3,UPI,0
Rz6Hd5Nf6Jr0Oa5U,4887,3147.85,Bill Payment,5,Desktop,hydrabad,3,63,2,UPI,0
Bo9Ko5Im4Pn2Bz0F,4462,3951.57,Bank Transfer,7,Desktop,kolkata,3,83,1,Debit Card,0
Tx4Au6Or1Dg8Kt4K,3363,1351.11,Bank Transfer,12,Unknown Device,bangalore,0,91,1,Debit Card,0
Ja4Kp1Lk3Zd3Zp4F,2703,4519.9,ATM Withdrawal,5,Desktop,Ahmedabad,1,75,1,Net Banking,1
Mq8Hw2Mm6Kd7Vq4Y,4079,1197.38,POS Payment,5,Tablet,mumbai,1,51,6,UPI,0
Sy4Kh9Ix1La4Ia1W,4579,3011.6,POS Payment,8,Tablet,mumbai,0,29,1,Net Banking,0
Wl0Ov7Oq0Uh0Sr4Q,2147,,ATM Withdrawal,,Mobile,,4,39,14,Net Banking,0
Jk1Gi8Tq8Lm2Hd0L,4443,2707.12,ATM Withdrawal,23,Mobile,pune,0,48,6,Net Banking,1
Jc9Bs8Ol6Yk7Va8A,3361,498.12,ATM Withdrawal,16,Tablet,chennai,2,69,5,UPI,0
Dt5Xs2Yy6Ut3Qk1O,4256,1664.41,Online Purchase,10,Mobile,,3,104,13,,0
Jr2Cc7Zd7Pz0Xs6Z,3594,,ATM Withdrawal,0,Desktop,chennai,1,68,12,Debit Card,0
Hf8Kf0Jg8Mf3Ox9F,4656,4468.17,Online Purchase,17,Desktop,Ahmedabad,2,96,2,UPI,0
Xp4Qe5Dr3Ms9Al8R,4954,3837.66,Online Purchase,7,Desktop,bangalore,2,11,10,Invalid Method,0
Rm2Yk3Jq9Nu6Hh8I,2548,1841.68,Bill Payment,11,Mobile,delhi,4,78,8,UPI,0
Cd0Ib6Zv0Qx8Yr6J,3086,2895.72,POS Payment,20,Mobile,chennai,3,116,14,Net Banking,0
Hz5Rc2Kf7Xy6Ao9S,4155,,Bank Transfer,2,Tablet,chennai,0,51,1,Debit Card,0
Mc4Zv1Kk8Mg8Cf3C,4092,3393.35,Online Purchase,,Mobile,delhi,3,75,12,Debit Card,0
Qd6Wu7Cs1Bd9Xc8Z,3300,1740.28,POS Payment,10,Tablet,kolkata,2,115,4,Debit Card,0
Ct2Wf5Fc0Yf8Go9Y,3350,1108.89,POS Payment,9,Mobile,Ahmedabad,2,72,3,Credit Card,0
Ge7Dv8Gm9Kr2Yi3K,1978,2926.93,POS Payment,22,Desktop,kolkata,1,28,8,Net Banking,0
Fp1Pw8Ub1Kj3Th7K,3305,563.45,ATM Withdrawal,14,Tablet,chennai,4,30,12,Credit Card,1
Xf9Jo8Ew2Oa8Su8Y,4883,3435.06,Online Purchase,1,Mobile,hydrabad,3,41,9,UPI,0
Li5Oq8Nq9Af8Er8X,4047,939.09,ATM Withdrawal,1,Desktop,hydrabad,0,19,12,Credit Card,0
Hh4Xf5Ju1Np1Yq8M,3589,2769.51,ATM Withdrawal,16,Mobile,Ahmedabad,2,97,4,,0
Vs9Du0Rw1Dg3Jz5W,3006,1965.58,Bill Payment,16,Tablet,pune,0,8,5,,0
Tw4Yi3Qa1Bl4Vx8X,3687,2833.39,ATM Withdrawal,6,Mobile,mumbai,0,105,2,Credit Card,0
Mk5Zw8Pf8Ux1Ib6V,2846,1233.58,POS Payment,9,Mobile,bangalore,0,100,11,Net Banking,0
Yg8It4Ht6Kd2Yu0U,3599,1555.39,Bank Transfer,14,Tablet,kolkata,2,10,2,Net Banking,0
Fh5Uf0Xp8Ww2Bp4X,3508,705.9,ATM Withdrawal,2,Desktop,chennai,0,38,2,Net Banking,0
Cx0Rd3Xk3Mp7By0G,4680,3885.94,POS Payment,23,Unknown Device,chennai,1,20,6,Invalid Method,0
Zw3El6Pe7Sa8Nu5H,1223,355.21,ATM Withdrawal,20,Tablet,mumbai,1,35,10,Debit Card,0
Tv8Ub9Bh3Dj9Um4R,3139,1885.29,ATM Withdrawal,17,Tablet,bangalore,1,78,1,UPI,0
If9Ui0Ah6Zl8Se5F,1279,2248.24,ATM Withdrawal,5,Desktop,Ahmedabad,4,22,6,Net Banking,0
Zx1Fi4Mq4Dx2Sd0X,2193,980.06,ATM Withdrawal,22,Tablet,mumbai,1,48,5,,0
Bz2Yy4Rc7Ry6Fa8L,2819,1927.18,Bank Transfer,18,Desktop,pune,1,9,13,Invalid Method,0
Os9We1Rl9Vq1Gx1P,2757,2093.35,Bank Transfer,22,Mobile,kolkata,1,15,10,Credit Card,0
Ai1Ae2Xq6Sw1Fq6O,3045,1125.53,Bill Payment,21,Mobile,delhi,3,71,6,Net Banking,0
Ex8Cv2Lt7Nv0Oq6T,4700,3198.08,ATM Withdrawal,22,Tablet,bangalore,4,107,3,Credit Card,0
Gy9Aj7Er8Me2Rs3Y,1247,159.12,POS Payment,1,Desktop,Ahmedabad,3,49,14,Debit Card,0
Si5Mn4Ii9Il2Ky7F,2384,991.84,Online Purchase,0,Mobile,chennai,0,78,13,UPI,0
Im4Kf7Ky7Wv7Ym2R,2372,3122.25,Bill Payment,15,Desktop,kolkata,1,4,10,Credit Card,0
Da0Ns4Jx3Vw6Lw2L,3913,3139.5,POS Payment,7,Tablet,bangalore,4,85,2,Net Banking,0
Nf0Nw6Jv7Yp0Jq3B,4506,1329.99,Bill Payment,7,Mobile,delhi,2,38,7,Net Banking,0
Py9Kt2Cq4Ut2Ta4L,4477,3416.83,Online Purchase,7,Mobile,Ahmedabad,0,51,3,Debit Card,0
Ts7Mf0Pf1Tu3Ev5V,4672,2351.6,Online Purchase,6,Desktop,kolkata,3,106,8,Credit Card,0
Sw1Lg9Gi2Gh7Se3P,3125,2638.6,Online Purchase,15,Mobile,mumbai,4,49,12,Net Banking,0
Jx5Yc7Tk3Jk2Ag1G,3505,1666.39,POS Payment,,Mobile,hydrabad,3,112,4,Net Banking,0
Kl5Mi6Jb1Hb0Gn1X,3633,4921.44,Bill Payment,2,Desktop,bangalore,0,101,7,UPI,0
Lr1Ji4Xh7Tw8Ec4L,4463,3688.25,Online Purchase,16,Desktop,kolkata,3,40,5,Net Banking,0
Pm7Mm8Ep5Cg7Ch2G,4085,1245.91,POS Payment,15,Mobile,Ahmedabad,2,83,1,UPI,0
Wd6Oh2Ln3Xn4Ql9B,1044,1186.63,ATM Withdrawal,21,Tablet,bangalore,2,89,8,Debit Card,0
As8Ep9Mv1Fp8Dk3P,3085,3872,ATM Withdrawal,4,Tablet,bangalore,2,113,10,Invalid Method,0
Pf2Tc9Ns5Il0Fs2Y,1415,1943.11,POS Payment,10,Desktop,kolkata,4,40,1,UPI,0
Cl7Zs3Me6Xb4Lh8O,3292,462.1,ATM Withdrawal,2,Desktop,,3,85,9,Debit Card,0
Vu7Ez7Np9Dl6Hf4D,4133,182.82,ATM Withdrawal,13,Tablet,bangalore,0,66,3,Debit Card,1
Us4Vn5Fi3Jp2Lj2J,3540,2072.71,Online Purchase,21,Mobile,chennai,2,76,1,UPI,0
Ge6Ke5Qi4Yj0Ce6Z,4679,2076.47,Bill Payment,17,,pune,4,34,7,Credit Card,0
Ib0Qg6Mt9Wm7Bi7D,3370,3535.75,POS Payment,22,Unknown Device,chennai,1,13,5,Debit Card,0
Gu8Xg4Qr9Sa6Li9R,2275,2875.98,Online Purchase,8,Mobile,Ahmedabad,4,16,9,Credit Card,0
Cy9Iz2Kq4Dz7Kc0D,3515,49997.8,Bank Transfer,7,,chennai,2,93,6,UPI,0
Jm5Av3Rb5Ar0Jw2F,2084,1592.17,Bill Payment,3,Mobile,chennai,1,30,6,Debit Card,0
Re3Ie1Rh5Yz8Tz4F,4852,3123.14,Bank Transfer,17,Tablet,kolkata,4,44,1,Debit Card,0
Up9Hq0Jo0Hp3Gg7Q,2142,4429.09,Online Purchase,0,Mobile,pune,2,51,3,,0
Ep9Fo3Mw0Zb9Dr9B,1086,351.09,Bill Payment,13,Tablet,delhi,3,64,3,Credit Card,0
La4Br0Af5We3Go7V,4666,,Bill Payment,14,Desktop,delhi,4,114,14,UPI,0
Oz0Rz8Sp2Em0Mg6L,3127,,Online Purchase,2,Desktop,chennai,1,102,3,Credit Card,0
Jn9Sc0Qc8Pb8Du9J,1227,3971.18,Bill Payment,22,Desktop,Ahmedabad,0,67,13,UPI,0
Cp0Cw8Um3Hk8Pu9Z,3530,1348.89,POS Payment,12,Tablet,hydrabad,1,76,11,Credit Card,0
Pk0Cl5Tn7Aw5Jd7T,2838,2085.52,POS Payment,6,Desktop,hydrabad,4,36,2,,0
Jq7Ky8Tm8Gl8Ee7P,1622,1202.34,Online Purchase,8,Desktop,hydrabad,1,100,14,Net Banking,0
Ab4Bv1Ju1Eg0Hg4K,4953,1546.37,Bill Payment,7,Tablet,bangalore,1,37,4,Credit Card,0
He8Hj0Ai9Be3Fk3B,4381,4842.7,Online Purchase,13,Mobile,mumbai,0,36,5,Credit Card,0
Ww9Bd1Nn3Fj1Zg8H,2606,2231.04,Bill Payment,20,Mobile,,1,2,1,Debit Card,0
Yq5Bq2Cv3Vf0Zs4X,3995,4243.52,Bill Payment,10,Tablet,hydrabad,2,115,5,UPI,0
Zc5Gr4Gg1Pj1Ff3U,1484,3975.42,Bill Payment,6,Tablet,,1,59,5,Credit Card,0
En4Zx0Tz3Qv2Uo6R,3887,2225.41,Bill Payment,15,Tablet,Ahmedabad,0,107,1,Credit Card,0
Fs6Ht6Ov1Ju9Hj9S,1024,4960.93,POS Payment,17,,delhi,2,113,8,Debit Card,0
Lk4Ib0Xg6Or3Be9L,2814,4204.7,Bill Payment,22,Desktop,pune,0,36,7,Debit Card,0
Kg2Cx0Sq9Li9Qa8O,2225,2416.06,Bill Payment,2,Desktop,pune,1,87,6,Invalid Method,0
Qu5Ix9Io8Ge0Xb9J,4997,,Bill Payment,20,Desktop,bangalore,0,59,11,,0
Kw9Sd2Fw3Rq8Jh8J,2248,381.1,ATM Withdrawal,9,Mobile,hydrabad,2,58,4,Debit Card,0
Nc7Bt9Kf8Qg5Gx2C,1778,,POS Payment,22,Tablet,hydrabad,2,47,1,Net Banking,0
Mj8Ig0Hs7Bf5Ym7V,4581,1803.25,POS Payment,19,Tablet,kolkata,0,52,10,Debit Card,0
Vp2Hh8Vu6Cy1Gz8L,1930,3558.33,Online Purchase,0,Tablet,hydrabad,2,98,2,Debit Card,0
Yo0Mx1Kt0Nl2Kn8E,3842,103.29,POS Payment,,Mobile,Ahmedabad,3,6,5,Net Banking,0
Ms6Gj7Hk1Kz6Wb3I,4700,4158.08,ATM Withdrawal,6,Desktop,chennai,2,22,2,Invalid Method,0
Ac7Np0Wo6Gx7Wy5A,2602,2086.06,POS Payment,22,Desktop,bangalore,2,57,6,Net Banking,0
Ge0Cg5Ap1Tu4Xo1E,2582,2351.31,ATM Withdrawal,15,Tablet,Ahmedabad,0,15,14,Net Banking,0
Bx8Wq7Cz8Xn4Ag6R,1752,918.04,POS Payment,,Desktop,Ahmedabad,1,105,6,Debit Card,0
Ad9Ak5Gs9Wu6Pc4B,2713,49997.8,ATM Withdrawal,19,Tablet,pune,4,81,11,Net Banking,0
Zh2Sy5Lt7Ri5Tx9E,4591,1994.94,POS Payment,1,Desktop,pune,0,118,10,Debit Card,0
Tu4Jd6Su6Op2Kv5J,4254,4214.41,Online Purchase,21,Tablet,,0,55,13,UPI,0
To5Tv2Yo0Pv5Ms7U,2100,1191.08,Online Purchase,9,Tablet,pune,4,110,2,,0
Mm6Bd3Bz7Tj8Nn9Z,1425,487.8,ATM Withdrawal,22,Desktop,pune,2,57,11,Net Banking,0
Uh1Dk2Sw7Dh6Tz5R,4138,3180.63,Bill Payment,17,Tablet,mumbai,0,97,1,Credit Card,0
Xu5Ft9Lo7Fj0Ku1U,1659,4922.16,POS Payment,18,Mobile,Ahmedabad,0,43,10,Debit Card,0
Rv5Jv8Ee8Hx2Hl0V,2517,3236.47,POS Payment,,Desktop,hydrabad,2,68,1,Debit Card,0
On8At1Zt2Yh1Dr3X,3732,3045.52,Online Purchase,11,Desktop,pune,0,54,10,Credit Card,0
Nm5Kd5Xg0Vx7Bd1E,1546,2213.94,Online Purchase,13,Desktop,hydrabad,4,112,7,UPI,0
Yf9Vs5Sb2Qm2Wv1D,2100,1422.59,ATM Withdrawal,11,Mobile,Ahmedabad,4,61,14,Debit Card,0
Fu5Nh5Al3Nx0Vx4K,3963,2157.01,Bank Transfer,19,Mobile,pune,0,68,3,Net Banking,0
Om9Ev8Dy5Sm9Fg5K,4863,749.04,Bill Payment,21,Mobile,pune,1,46,13,Debit Card,0
Kz1Eq9Qw0Or6Lw9Q,4768,1313.22,ATM Withdrawal,9,Desktop,Ahmedabad,1,98,8,Debit Card,0
Sh6Ic0Ba1Xa2Ju7Z,3102,2439.49,Bill Payment,22,Mobile,delhi,1,95,9,Invalid Method,0
Vc1Ux7Vx2Gx4Ne3Z,4976,49997.8,ATM Withdrawal,22,Mobile,delhi,0,91,12,Debit Card,0
Bn6Ut8Bi8Wn2Fv7K,4677,49997.8,POS Payment,16,Tablet,mumbai,4,62,8,Credit Card,0
Nt5Js4Ae7Ww6Nm9A,2496,62.75,ATM Withdrawal,13,Mobile,bangalore,1,47,7,UPI,0
Le5Od8Vs0Zv0Kk3J,4727,1611.36,Bill Payment,,Desktop,kolkata,3,49,1,UPI,0
Rn1At8Vi8Nf7Ox6O,4318,2585.67,Bank Transfer,,Tablet,mumbai,3,90,9,Debit Card,0
Mf6Kd9Oz9Iv3Py0P,2462,4645.09,POS Payment,12,Mobile,chennai,3,58,10,Credit Card,0
Pl8Iu3Wa0Eo2Yb4R,2735,2869.39,Bill Payment,1,Mobile,mumbai,4,58,4,UPI,0
Mp3Ya6Fa6Er7Yr2U,2771,1478.05,Bank Transfer,2,Tablet,hydrabad,2,115,9,Credit Card,0
Fm4Bg1Vq3Dr9Dj1E,3361,1764.19,POS Payment,7,Unknown Device,kolkata,4,34,6,Credit Card,0
Xa0Og0Lz8Mc1Fp4A,2343,1699.1,Online Purchase,11,Desktop,chennai,3,26,8,Credit Card,0
Cq8Ga2Mu0Ac1Tt0S,3267,905.95,Bill Payment,19,Tablet,hydrabad,1,68,11,UPI,0
Vv2Up1Ak9Rl4Wp2I,4915,728.52,POS Payment,21,Desktop,hydrabad,3,101,1,Debit Card,0
Ea9Cl7Su8Xn6Dt8B,2394,2405.77,Bank Transfer,8,Tablet,bangalore,4,17,11,UPI,0
Le7Xk7Wh1Hr5Rr6T,2239,1354.95,POS Payment,8,Desktop,kolkata,1,61,4,Debit Card,1
Xp9Qm1Xt2Ut5Gp6O,1048,463.76,Online Purchase,5,Desktop,bangalore,2,93,10,Net Banking,0
Zs3Xy8Ch3Hw8Fb5E,2820,1086.31,POS Payment,3,Tablet,chennai,3,67,6,Net Banking,0
An7Po9Mo4Ys9Cc6T,3510,2606.03,Online Purchase,2,Desktop,kolkata,4,5,14,Debit Card,0
Sj6Cy1Ql9Lq2Dt9W,3165,1288.18,Bill Payment,4,Desktop,delhi,2,42,5,Net Banking,0
Uq3Lq7Uf3Mf0Ju7N,3129,1192.52,POS Payment,3,Mobile,delhi,2,80,1,Net Banking,1
Mh9Pg3Px1Yc0Nr4Q,4334,3105.18,ATM Withdrawal,4,Mobile,chennai,3,115,10,Debit Card,0
Bl5Aw9Uw8Nk0Ej5M,4660,3448.63,Bank Transfer,13,Mobile,kolkata,4,5,12,Credit Card,0
Nq2Jv7Fc0Rr0Dv4A,2746,1210.02,ATM Withdrawal,14,Mobile,hydrabad,3,6,10,Debit Card,0
In2Dj6Oj3An0Ge3M,1495,2363.35,ATM Withdrawal,2,Tablet,delhi,0,86,5,UPI,0
Fl4Gw9Bd3Lw9Ns1L,1633,3824.01,POS Payment,18,Tablet,mumbai,4,113,7,UPI,0
Rz6Td0Gu9Cl9Ep4Z,3884,3451.07,Bank Transfer,16,Desktop,pune,0,34,14,UPI,0
Fy5Cp3Ir3Fq0Gp3B,1601,351.11,Bill Payment,,Mobile,Ahmedabad,2,78,11,Credit Card,0
Rs5Ox0Li0Oc3Vu8Z,3817,,Bank Transfer,19,Mobile,pune,3,55,4,UPI,0
Qh7Jc4Fa8Lq9Cr4X,3720,,Online Purchase,10,Desktop,delhi,2,68,13,Credit Card,0
At7Yk3Rr5Vd4Yb2S,1175,901.29,POS Payment,14,Mobile,delhi,1,56,13,UPI,0
Wm4Vw7Xo2Un6Ei6V,3852,983.66,ATM Withdrawal,11,Desktop,Ahmedabad,0,29,3,UPI,0
Lm4Fu4Xb6Rh0Mn0I,4160,3152.71,Bill Payment,3,Desktop,delhi,2,77,4,UPI,0
Fa7Ov9Wt1Hv4Kw3T,1638,1422.34,POS Payment,11,Desktop,mumbai,0,94,13,Credit Card,0
Tu6Bc1Ak0Ju8De5J,4430,1622.13,Bill Payment,8,Mobile,bangalore,1,9,7,Credit Card,0
Qf9Af7Cl1Ee3Cp6A,4357,2616.46,Bill Payment,21,,bangalore,2,32,5,Credit Card,0
Lp5Ud2Vo9Ji6Ax9D,1296,3754.15,Online Purchase,13,Desktop,Ahmedabad,4,85,5,UPI,0
Lv8Xy3Sp1El1Vr0M,2283,2493.95,Bank Transfer,23,Tablet,bangalore,4,34,5,Credit Card,0
Qa0Pg1Bl4Qs0Se8F,2874,,POS Payment,21,Desktop,kolkata,2,108,11,Credit Card,0
Le7Td8Qw6Ul4Xt8H,1474,537.67,Bill Payment,9,Mobile,bangalore,4,18,1,Credit Card,0
Xa2Eb7Ml6Lw0Jg5T,4827,3771.98,Bank Transfer,2,Unknown Device,kolkata,1,110,4,Debit Card,0
Ve3Fq0Sn5Ku2Dg7H,2646,2720.47,ATM Withdrawal,17,,Ahmedabad,2,62,14,Net Banking,0
Xz3Qw5Xs5Dv3Hu8M,2958,4084.35,Online Purchase,0,Tablet,mumbai,4,49,9,Debit Card,0
Dm1Ug4Kd1Yu0Rm2L,3583,1585.43,Online Purchase,11,Mobile,bangalore,1,89,10,Net Banking,0
Pn7Mj6Ad2Wi5Yg9F,4633,2413.1,Bank Transfer,13,Tablet,chennai,0,25,6,Net Banking,0
Rk2Nf0Me5Dq3Zn9R,2060,4118.87,ATM Withdrawal,3,Tablet,,4,74,14,UPI,0
Dn3Uw1Im4Zx5Dn7W,4252,,Bank Transfer,3,,delhi,2,48,11,UPI,0
Qb3Aa9Vs0Ov0Au0O,2788,,Online Purchase,22,Mobile,chennai,2,55,5,UPI,0
Hl2Fb2Pg3Cl1Pa2H,1024,4111.87,Bill Payment,9,Tablet,mumbai,4,33,11,Net Banking,0
Qi0Vx9Gz7Uv2Jj2U,1348,3413.58,ATM Withdrawal,22,Tablet,chennai,2,99,8,Credit Card,0
Be6Vh5Zm3Np1Oc0I,1636,2050.1,Bill Payment,23,Desktop,chennai,0,37,5,UPI,0
Hd9Tg3Yl5Sn5Rg9A,4614,4848.68,Bill Payment,3,Mobile,chennai,0,27,9,Credit Card,0
Wq1Dm3Ks4Rz8Ez1A,4820,159.32,POS Payment,23,Mobile,hydrabad,2,61,3,Credit Card,0
Ck3Jm8Vj9Vw2Mk9O,1226,1916.4,Bill Payment,22,Desktop,delhi,4,53,4,Net Banking,0
Sc0Rs1Lm0Fg6Qj4I,2371,1538.23,Online Purchase,0,Tablet,mumbai,2,7,5,Debit Card,0
Df2Ae6Qg9Bd1Lu0W,1037,4679.12,Online Purchase,2,Desktop,kolkata,3,37,11,Credit Card,0
Fy7Uy0Lp9Is4Nk7R,2406,501.77,ATM Withdrawal,14,Mobile,hydrabad,4,100,8,UPI,0
Js3Vo8Nx1Zc1Vg9N,3617,3141.98,POS Payment,2,Desktop,mumbai,0,50,14,Debit Card,0
Ru1Sj3Em2Od6Sj5X,3283,3584.56,Bank Transfer,10,Tablet,hydrabad,1,86,9,Credit Card,0
Vt9Op6Uf7Az5Hj0T,2204,,Bill Payment,3,Mobile,hydrabad,2,115,4,UPI,0
Lc3Hk0If2Hz3Xm0B,3161,753.99,Bill Payment,14,Mobile,delhi,1,57,13,Net Banking,0
Zu9Ip7Ub3To3Ai7P,3353,243.92,POS Payment,,Tablet,pune,3,42,13,Credit Card,0
